Date,Temp,Precip,Snowfall,Snowdepth
23-Jan-1980, M,0.15,3.5,1
24-Jan-1980, M,0,0, M
25-Jan-1980, M,0,0, M
26-Jan-1980, M,0,0, M
27-Jan-1980, M,0,0,4
28-Jan-1980, M,0.01, T, M
29-Jan-1980, M,0,0,3
30-Jan-1980, M,0,0, M
31-Jan-1980, M,0,0,3
1-Feb-1980, M,0,0,3
2-Feb-1980, M,0,0, M
3-Feb-1980, M,0,0, M
4-Feb-1980, M,0,0,3
5-Feb-1980, M,0,0, M
6-Feb-1980, M,0,0, M
7-Feb-1980, M,0,0, M
8-Feb-1980, M,0,0, M
9-Feb-1980, M,0,0, M
10-Feb-1980, M,0,0,3
11-Feb-1980, M,0,0, M
12-Feb-1980, M,0.04,0.5, M
13-Feb-1980, M,0.02, T, M
14-Feb-1980, M,0.03,0.5, M
15-Feb-1980, M,0.02, T,4
16-Feb-1980, M,0.35,5,9
17-Feb-1980, M,0.01,0, M
18-Feb-1980, M,0,0, M
19-Feb-1980, M,0,0,8
20-Feb-1980, M,0,0,7
21-Feb-1980, M,0,0, M
22-Feb-1980, M,0.12,2,7
23-Feb-1980, M,0.28,3.5, M
24-Feb-1980, M,0.11,2,12
25-Feb-1980, M,0.01, T,11
26-Feb-1980, M,0,0,10
27-Feb-1980, M,0,0,9
28-Feb-1980, M,0.06,1,10
29-Feb-1980, M,0,0, M
1-Mar-1980, M,0,0,10
2-Mar-1980, M,0,0, M
3-Mar-1980, M,0,0, M
4-Mar-1980, M,0,0,9
5-Mar-1980, M,0.24,3,12
6-Mar-1980, M,0.05,1,13
7-Mar-1980, M,0.12,2.5,16
8-Mar-1980, M,0.46,4.5,20
9-Mar-1980, M,0.08,1,18
10-Mar-1980, M,0,0,17
11-Mar-1980, M,0.36,4,21
12-Mar-1980, M,0,0, M
13-Mar-1980, M,0,0,20
14-Mar-1980, M,0.51,5,25
15-Mar-1980, M,0.07,1,24
16-Mar-1980, M,0,0,23
17-Mar-1980, M,0.32,0, M
18-Mar-1980, M,0.92,0,20
19-Mar-1980, M,0,0, M
20-Mar-1980, M,0,0,18
21-Mar-1980, M, T, T,17
22-Mar-1980, M,0,0, M
23-Mar-1980, M,0,0,16
24-Mar-1980, M,0,0,14
25-Mar-1980, M,0,0,13
26-Mar-1980, M,0,0, M
27-Mar-1980, M,0,0,10
28-Mar-1980, M,0.08,0,9
29-Mar-1980, M,0.16,0,8
30-Mar-1980, M,0,0,6
31-Mar-1980, M,0,0,6
1-Apr-1980, M,0,0,6
2-Apr-1980, M,0,0,4
3-Apr-1980, M,0,0,2
4-Apr-1980, M,0.5,4,6
5-Apr-1980, M,0.11,0,5
6-Apr-1980, M,0,0,3
7-Apr-1980, M,0,0,0
8-Apr-1980, M,0,0,0
9-Apr-1980, M,0.09,0,0
10-Apr-1980, M,0.34,0,0
11-Apr-1980, M,0.07,0,0
12-Apr-1980, M,0.23,0,0
13-Apr-1980, M,0.06,0,0
14-Apr-1980, M,0.06,0,0
15-Apr-1980, M,0.22,0,0
16-Apr-1980, M,0.01,0,0
17-Apr-1980, M,0,0,0
18-Apr-1980, M,0,0,0
19-Apr-1980, M,0,0,0
20-Apr-1980, M,0.09,0,0
21-Apr-1980, M,0.08,0,0
22-Apr-1980, M,0.03,0,0
23-Apr-1980, M,0.12,0,0
24-Apr-1980, M,0,0,0
25-Apr-1980, M,0.01,0,0
26-Apr-1980, M,0.52,0,0
27-Apr-1980, M,0,0,0
28-Apr-1980, M,0,0,0
29-Apr-1980, M,0.06,0,0
30-Apr-1980, M,0.02,0,0
1-May-1980, M,0.01,0,0
2-May-1980, M,0,0,0
3-May-1980, M,0,0,0
4-May-1980, M,0,0,0
5-May-1980, M,0,0,0
6-May-1980, M,0.1,0,0
7-May-1980, M,0.45,0,0
8-May-1980, M,0,0,0
9-May-1980, M,0.87,0,0
10-May-1980, M,0.06,0,0
11-May-1980, M,0.07,0,0
12-May-1980, M,0,0,0
13-May-1980, M,0.05,0,0
14-May-1980, M,0,0,0
15-May-1980, M,0,0,0
16-May-1980, M,0,0,0
17-May-1980, M,0,0,0
18-May-1980, M,0.39,0,0
19-May-1980, M,0.05,0,0
20-May-1980, M,0,0,0
21-May-1980, M,0,0,0
22-May-1980, M,0,0,0
23-May-1980, M,0,0,0
24-May-1980, M,0,0,0
25-May-1980, M,0,0,0
26-May-1980, M,0,0,0
27-May-1980, M,0,0,0
28-May-1980, M,0,0,0
29-May-1980, M,0,0,0
30-May-1980, M,0,0,0
31-May-1980, M,0.01,0,0
1-Jun-1980, M,0,0,0
2-Jun-1980, M,0.13,0,0
3-Jun-1980, M,0.13,0,0
4-Jun-1980, M,0.25,0,0
5-Jun-1980, M,0.02,0,0
6-Jun-1980, M,0,0,0
7-Jun-1980, M,0,0,0
8-Jun-1980, M,0.32,0,0
9-Jun-1980, M,0.03,0,0
10-Jun-1980, M,0.06,0,0
11-Jun-1980, M,0,0,0
12-Jun-1980, M,0,0,0
13-Jun-1980, M,0,0,0
14-Jun-1980, M,0,0,0
15-Jun-1980, M,0,0,0
16-Jun-1980, M,0.03,0,0
17-Jun-1980, M,0,0,0
18-Jun-1980, M,0,0,0
19-Jun-1980, M,0,0,0
20-Jun-1980, M,0.19,0,0
21-Jun-1980, M,0.29,0,0
22-Jun-1980, M,0.01,0,0
23-Jun-1980, M,0,0,0
24-Jun-1980, M,0.09,0,0
25-Jun-1980, M,0,0,0
26-Jun-1980, M,0,0,0
27-Jun-1980, M,0.12,0,0
28-Jun-1980, M,0,0,0
29-Jun-1980, M,0,0,0
30-Jun-1980, M,0.45,0,0
1-Jul-1980, M,0.03,0,0
2-Jul-1980, M,0.12,0,0
3-Jul-1980, M,0,0,0
4-Jul-1980, M,0,0,0
5-Jul-1980, M,0.18,0,0
6-Jul-1980, M,0.15,0,0
7-Jul-1980, M,0,0,0
8-Jul-1980, M,0.36,0,0
9-Jul-1980, M,0,0,0
10-Jul-1980, M,0,0,0
11-Jul-1980, M,0.49,0,0
12-Jul-1980, M,0.11,0,0
13-Jul-1980, M,0.05,0,0
14-Jul-1980, M,0,0,0
15-Jul-1980, M,0.12,0,0
16-Jul-1980, M,0,0,0
17-Jul-1980, M,0.32,0,0
18-Jul-1980, M,0,0,0
19-Jul-1980, M,0,0,0
20-Jul-1980, M,0.11,0,0
21-Jul-1980, M,0.24,0,0
22-Jul-1980, M,1.11,0,0
23-Jul-1980, M,0.33,0,0
24-Jul-1980, M,0,0,0
25-Jul-1980, M,0,0,0
26-Jul-1980, M,0,0,0
27-Jul-1980, M,1.15,0,0
28-Jul-1980, M,0,0,0
29-Jul-1980, M,0.22,0,0
30-Jul-1980, M,0.1,0,0
31-Jul-1980, M,0,0,0
1-Aug-1980, M,0.23,0,0
2-Aug-1980, M,0.01,0,0
3-Aug-1980, M,0,0,0
4-Aug-1980, M,0.02,0,0
5-Aug-1980, M,0,0,0
6-Aug-1980, M,0.29,0,0
7-Aug-1980, M,0.01,0,0
8-Aug-1980, M,0,0,0
9-Aug-1980, M,0.93,0,0
10-Aug-1980, M,0,0,0
11-Aug-1980, M,0,0,0
12-Aug-1980, M,0.73,0,0
13-Aug-1980, M,0,0,0
14-Aug-1980, M,0.05,0,0
15-Aug-1980, M,0.1,0,0
16-Aug-1980, M,0,0,0
17-Aug-1980, M,0.01,0,0
18-Aug-1980, M,0,0,0
19-Aug-1980, M,0.23,0,0
20-Aug-1980, M,0,0,0
21-Aug-1980, M,0,0,0
22-Aug-1980, M,0,0,0
23-Aug-1980, M,0,0,0
24-Aug-1980, M,0,0,0
25-Aug-1980, M,0,0,0
26-Aug-1980, M,0.09,0,0
27-Aug-1980, M,0,0,0
28-Aug-1980, M,0.76,0,0
29-Aug-1980, M,0,0,0
30-Aug-1980, M,0,0,0
31-Aug-1980, M,0.64,0,0
1-Sep-1980,69,0.03,0,0
2-Sep-1980,70,0.63,0,0
3-Sep-1980, M,0.04,0,0
4-Sep-1980,57,0,0,0
5-Sep-1980,58,0,0,0
6-Sep-1980, M,0,0,0
7-Sep-1980,55,0,0,0
8-Sep-1980,48,0,0,0
9-Sep-1980,47,0,0,0
10-Sep-1980, M,0.09,0,0
11-Sep-1980,52,0.07,0,0
12-Sep-1980,46,0.04,0,0
13-Sep-1980,45,0,0,0
14-Sep-1980,54,0.98,0,0
15-Sep-1980, M,0.02,0,0
16-Sep-1980,47,0,0,0
17-Sep-1980,51,0,0,0
18-Sep-1980, M,0.47,0,0
19-Sep-1980,47,0,0,0
20-Sep-1980,49,0.12,0,0
21-Sep-1980,59,0.02,0,0
22-Sep-1980,63,0.38,0,0
23-Sep-1980, M,0.92,0,0
24-Sep-1980,40,0,0,0
25-Sep-1980,42,0.07,0,0
26-Sep-1980,49,0.73,0,0
27-Sep-1980, M,0.1,0,0
28-Sep-1980, M,0,0,0
29-Sep-1980,34,0,0,0
30-Sep-1980,32,0,0,0
1-Oct-1980, M,0,0,0
2-Oct-1980, M,0.37,0,0
3-Oct-1980, M,0.33,0,0
4-Oct-1980, M,0.93,0,0
5-Oct-1980, M,0.05,0,0
6-Oct-1980, M,0,0,0
7-Oct-1980, M,0,0,0
8-Oct-1980, M,0.01,0,0
9-Oct-1980, M,0,0,0
10-Oct-1980, M,0,0,0
11-Oct-1980, M,0.11,0,0
12-Oct-1980, M,0.38,0,0
13-Oct-1980, M,0.03,0,0
14-Oct-1980, M,0.09,0,0
15-Oct-1980, M,0,0,0
16-Oct-1980, M,0,0,0
17-Oct-1980, M,0,0,0
18-Oct-1980, M,0.2,0,0
19-Oct-1980, M,0,0,0
20-Oct-1980, M,0.03,0,0
21-Oct-1980, M,0.01,0,0
22-Oct-1980, M,0.04,0,0
23-Oct-1980, M,0.01,0,0
24-Oct-1980, M,0,0,0
25-Oct-1980, M,0.53,0,0
26-Oct-1980, M,1.08,0,0
27-Oct-1980, M,0.02,0,0
28-Oct-1980, M,0.12,0,0
29-Oct-1980, M,0.01,0,0
30-Oct-1980, M,0,0,0
31-Oct-1980, M,0,0,0
1-Nov-1980, M,0.11, M, M
2-Nov-1980, M,0.03, M, M
3-Nov-1980, M,0, M, M
4-Nov-1980, M,0, M, M
5-Nov-1980, M,0.12, M, M
6-Nov-1980, M,0, M, M
7-Nov-1980, M,0.15, M, M
8-Nov-1980, M,0.69, M, M
9-Nov-1980, M,0.1, M, M
10-Nov-1980, M,0.02, M, M
11-Nov-1980, M,0.01, M, M
12-Nov-1980, M,0, M, M
13-Nov-1980, M,0, M, M
14-Nov-1980, M,0.03, M, M
15-Nov-1980, M, T, M, M
16-Nov-1980, M, T, M, M
17-Nov-1980, M,0, M, M
18-Nov-1980, M,0.6, M, M
19-Nov-1980, M,0, M,10
20-Nov-1980, M,0, M,8
21-Nov-1980, M,0, M,6
22-Nov-1980, M,0, M,5
23-Nov-1980, M,0, M,4
24-Nov-1980, M,0.43, M, M
25-Nov-1980, M,0.49, M, M
26-Nov-1980, M,0.07, M, M
27-Nov-1980, M, T, M, M
28-Nov-1980, M,0.52, M, M
29-Nov-1980, M,0.42, M, M
30-Nov-1980, M,0.02, M, M
1-Dec-1980, M,0,0,4
2-Dec-1980, M, T, M,4
3-Dec-1980, M,0.48,2,6
4-Dec-1980, M,0,0, M
5-Dec-1980, M,0.01, M, M
6-Dec-1980, M,0.02, M, M
7-Dec-1980, M,0,0, M
8-Dec-1980, M,0.34, M,4
9-Dec-1980, M,0.02, M,3
10-Dec-1980, M,0.11,3,5
11-Dec-1980, M,0.07,2,6
12-Dec-1980, M,0.05, M, M
13-Dec-1980, M,0.14,3,8
14-Dec-1980, M,0.01, M,11
15-Dec-1980, M, T, M, M
16-Dec-1980, M,0.24, M,10
17-Dec-1980, M,0,0,10
18-Dec-1980, M,0.05,1,11
19-Dec-1980, M,0.15,3,14
20-Dec-1980, M,0,0,14
21-Dec-1980, M,0,0,14
22-Dec-1980, M,0,0, M
23-Dec-1980, M,0.06,1, M
24-Dec-1980, M,0.1,2,16
25-Dec-1980, M,0,0, M
26-Dec-1980, M,0.01, M, M
27-Dec-1980, M, T, M, M
28-Dec-1980, M, T, M,15
29-Dec-1980, M,0,0,14
30-Dec-1980, M,0,0, M
31-Dec-1980, M,0,0, M
1-Jan-1981, M,0,0,15
2-Jan-1981, M,0.2,3,15
3-Jan-1981, M,0,0,14
4-Jan-1981, M,0,0, M
5-Jan-1981, M,0.01,0,13
6-Jan-1981, M,0,0, M
7-Jan-1981, M,0.26,2.5,16
8-Jan-1981, M,0,0, M
9-Jan-1981, M,0,0,15
10-Jan-1981, M,0,0,15
11-Jan-1981, M,0,0,15
12-Jan-1981, M,0,0, M
13-Jan-1981, M,0,0, M
14-Jan-1981, M,0,0,15
15-Jan-1981, M,0,0, M
16-Jan-1981, M,0,0, M
17-Jan-1981, M,0.05,1, M
18-Jan-1981, M,0.01,0,16
19-Jan-1981, M,0.02,0, M
20-Jan-1981, M,0,0, M
21-Jan-1981, M,0,0,15
22-Jan-1981, M,0.12,2, M
23-Jan-1981, M,0,0, M
24-Jan-1981, M,0,0,17
25-Jan-1981, M,0,0,17
26-Jan-1981, M,0,0, M
27-Jan-1981, M,0.02, T,16
28-Jan-1981, M,0,0, M
29-Jan-1981, M,0,0, M
30-Jan-1981, M,0,0, M
31-Jan-1981, M,0,0,16
1-Feb-1981, M,0,0,16
2-Feb-1981, M,1.13,0,14
3-Feb-1981, M,0.01,0, M
4-Feb-1981, M, T, T,13
5-Feb-1981, M,0,0, M
6-Feb-1981, M,0.04,0, M
7-Feb-1981, M,0.02,0,14
8-Feb-1981, M,0.24,3,17
9-Feb-1981, M,0.31,5,22
10-Feb-1981, M,0,0,19
11-Feb-1981, M,0.49,0,12
12-Feb-1981, M,0.18,0, M
13-Feb-1981, M,0,0, M
14-Feb-1981, M,0,0,11
15-Feb-1981, M,0,0, M
16-Feb-1981, M,0,0,9
17-Feb-1981, M,0,0, M
18-Feb-1981, M,0,0, M
19-Feb-1981, M,0,0,6
20-Feb-1981, M,0.21,0, M
21-Feb-1981, M,0.28,0, M
22-Feb-1981, M,0.08,0, M
23-Feb-1981, M,0,0, M
24-Feb-1981, M,0.18,0, M
25-Feb-1981, M,0.23,0, M
26-Feb-1981, M,0.35,0, M
27-Feb-1981, M,0,0, M
28-Feb-1981, M,0,0, M
1-Mar-1981, M,0.25,3,5
2-Mar-1981, M,0.01,0, M
3-Mar-1981, M,0.01,0,4
4-Mar-1981, M,0,0, M
5-Mar-1981, M,0,0, M
6-Mar-1981, M,0.03,0,3
7-Mar-1981, M,0.05,0.5, M
8-Mar-1981, M,0,0, M
9-Mar-1981, M,0,0,2
10-Mar-1981, M,0.01,0, M
11-Mar-1981, M,0.01,0, M
12-Mar-1981, M,0,0,1
13-Mar-1981, M,0.12,2,3
14-Mar-1981, M, T, T, M
15-Mar-1981, M,0,0,2
16-Mar-1981, M,0.01,0, M
17-Mar-1981, M, T,0, M
18-Mar-1981, M,0.05,0, M
19-Mar-1981, M,0,0,1
20-Mar-1981, M,0.2,4,5
21-Mar-1981, M,0.03,0, M
22-Mar-1981, M,0,0,2
23-Mar-1981, M,0,0, M
24-Mar-1981, M,0,0, M
25-Mar-1981, M,0,0,0
26-Mar-1981, M,0,0,0
27-Mar-1981, M,0.23,2,2
28-Mar-1981, M,0,0,0
29-Mar-1981, M,0.02,0,0
30-Mar-1981, M,0.08,0,0
31-Mar-1981, M,0.13,0,0
1-Apr-1981, M,0,0,0
2-Apr-1981, M,0.49,0,0
3-Apr-1981, M,0,0,0
4-Apr-1981, M,0.06,0,0
5-Apr-1981, M,0.35,0,0
6-Apr-1981, M,0,0,0
7-Apr-1981, M,0,0,0
8-Apr-1981, M, T,0,0
9-Apr-1981, M,0.12,0,0
10-Apr-1981, M,0.02,0,0
11-Apr-1981, M,0.08,0,0
12-Apr-1981, M,0,0,0
13-Apr-1981, M,0,0,0
14-Apr-1981, M,0.4,0,0
15-Apr-1981, M,0.04,0,0
16-Apr-1981, M,0.01,0,0
17-Apr-1981, M,0.04,0,0
18-Apr-1981, M,0.43,0,0
19-Apr-1981, M,0,0,0
20-Apr-1981, M,0.29,0,0
21-Apr-1981, M,0,0,0
22-Apr-1981, M,0,0,0
23-Apr-1981, M, T,0,0
24-Apr-1981, M,0.56,0,0
25-Apr-1981, M,0.14,0,0
26-Apr-1981, M,0,0,0
27-Apr-1981, M,0,0,0
28-Apr-1981, M,0,0,0
29-Apr-1981, M,0.49,0,0
30-Apr-1981, M,0.01,0,0
1-May-1981, M,0.23,0,0
2-May-1981, M,0.13,0,0
3-May-1981, M,0,0,0
4-May-1981, M,0,0,0
5-May-1981, M,0,0,0
6-May-1981, M,0.11,0,0
7-May-1981, M,0.01,0,0
8-May-1981, M,0,0,0
9-May-1981, M,0,0,0
10-May-1981, M,0,0,0
11-May-1981, M,0.03,0,0
12-May-1981, M,0.16,0,0
13-May-1981, M,0.31,0,0
14-May-1981, M,0,0,0
15-May-1981, M,0,0,0
16-May-1981, M,1.14,0,0
17-May-1981, M,0.27,0,0
18-May-1981, M,0,0,0
19-May-1981, M,0,0,0
20-May-1981, M,0,0,0
21-May-1981, M,0,0,0
22-May-1981, M,0.41,0,0
23-May-1981, M,0,0,0
24-May-1981, M,0,0,0
25-May-1981, M,0.18,0,0
26-May-1981, M,0.24,0,0
27-May-1981, M,0.04,0,0
28-May-1981, M,0.01,0,0
29-May-1981, M, T,0,0
30-May-1981, M,0.38,0,0
31-May-1981, M,0.82,0,0
1-Jun-1981, M,0,0,0
2-Jun-1981, M,0,0,0
3-Jun-1981, M,0,0,0
4-Jun-1981, M,0.46,0,0
5-Jun-1981, M,0.06,0,0
6-Jun-1981, M,0.4,0,0
7-Jun-1981, M,0.12,0,0
8-Jun-1981, M,0,0,0
9-Jun-1981, M,0.61,0,0
10-Jun-1981, M,0,0,0
11-Jun-1981, M,0.07,0,0
12-Jun-1981, M,0,0,0
13-Jun-1981, M,0.25,0,0
14-Jun-1981, M, T,0,0
15-Jun-1981, M,0.04,0,0
16-Jun-1981, M,0.07,0,0
17-Jun-1981, M,0.05,0,0
18-Jun-1981, M,0,0,0
19-Jun-1981, M,0,0,0
20-Jun-1981, M,0.23,0,0
21-Jun-1981, M,0.19,0,0
22-Jun-1981, M,0.53,0,0
23-Jun-1981, M,0.05,0,0
24-Jun-1981, M,0,0,0
25-Jun-1981, M,0.05,0,0
26-Jun-1981, M,0.12,0,0
27-Jun-1981, M,0.04,0,0
28-Jun-1981, M,0,0,0
29-Jun-1981, M,0,0,0
30-Jun-1981, M,0,0,0
1-Jul-1981, M,0,0,0
2-Jul-1981, M,0,0,0
3-Jul-1981, M,0,0,0
4-Jul-1981, M,0,0,0
5-Jul-1981, M,0.34,0,0
6-Jul-1981, M,0.17,0,0
7-Jul-1981, M,0,0,0
8-Jul-1981, M,0,0,0
9-Jul-1981, M,0,0,0
10-Jul-1981, M,0,0,0
11-Jul-1981, M,0,0,0
12-Jul-1981, M,0,0,0
13-Jul-1981, M,0.8,0,0
14-Jul-1981, M,0.18,0,0
15-Jul-1981, M,0,0,0
16-Jul-1981, M,0,0,0
17-Jul-1981, M,0,0,0
18-Jul-1981, M,0.04,0,0
19-Jul-1981, M,0,0,0
20-Jul-1981, M, T,0,0
21-Jul-1981, M,0.3,0,0
22-Jul-1981, M,0.13,0,0
23-Jul-1981, M,0,0,0
24-Jul-1981, M,0,0,0
25-Jul-1981, M,0,0,0
26-Jul-1981, M,0,0,0
27-Jul-1981, M,0.17,0,0
28-Jul-1981, M,0.06,0,0
29-Jul-1981, M,1.51,0,0
30-Jul-1981, M,0.07,0,0
31-Jul-1981, M,0,0,0
1-Aug-1981, M,0,0,0
2-Aug-1981, M,0,0,0
3-Aug-1981, M,0.09,0,0
4-Aug-1981, M,0.04,0,0
5-Aug-1981, M,1.31,0,0
6-Aug-1981, M,0.22,0,0
7-Aug-1981, M,0,0,0
8-Aug-1981, M,0.03,0,0
9-Aug-1981, M,0,0,0
10-Aug-1981, M,0.06,0,0
11-Aug-1981, M,0.32,0,0
12-Aug-1981, M,0.01,0,0
13-Aug-1981, M,0,0,0
14-Aug-1981, M,0,0,0
15-Aug-1981, M,0.59,0,0
16-Aug-1981, M,0.56,0,0
17-Aug-1981, M,0.35,0,0
18-Aug-1981, M,0.02,0,0
19-Aug-1981, M,0.01,0,0
20-Aug-1981, M,0.01,0,0
21-Aug-1981, M,0,0,0
22-Aug-1981, M,0,0,0
23-Aug-1981, M,0.19,0,0
24-Aug-1981, M,0.21,0,0
25-Aug-1981, M,0.06,0,0
26-Aug-1981, M,0,0,0
27-Aug-1981, M,0,0,0
28-Aug-1981, M,0,0,0
29-Aug-1981, M,0,0,0
30-Aug-1981, M,0,0,0
31-Aug-1981, M,0,0,0
1-Sep-1981, M,0,0,0
2-Sep-1981, M,0,0,0
3-Sep-1981, M,0,0,0
4-Sep-1981, M,0,0,0
5-Sep-1981, M,0,0,0
6-Sep-1981, M,0,0,0
7-Sep-1981, M,0,0,0
8-Sep-1981, M,0,0,0
9-Sep-1981, M,1,0,0
10-Sep-1981, M,0.14,0,0
11-Sep-1981, M,0.09,0,0
12-Sep-1981, M,0,0,0
13-Sep-1981, M,0,0,0
14-Sep-1981, M,0,0,0
15-Sep-1981, M,0,0,0
16-Sep-1981, M,0,0,0
17-Sep-1981, M,0,0,0
18-Sep-1981, M,0.03,0,0
19-Sep-1981, M,0.35,0,0
20-Sep-1981, M,0.14,0,0
21-Sep-1981, M,0,0,0
22-Sep-1981, M,1.78,0,0
23-Sep-1981, M,0.88,0,0
24-Sep-1981, M,1.27,0,0
25-Sep-1981, M,0,0,0
26-Sep-1981, M,0,0,0
27-Sep-1981, M,0.39,0,0
28-Sep-1981, M,0.33,0,0
29-Sep-1981, M,0.02,0,0
30-Sep-1981, M,0,0,0
1-Oct-1981, M,0,0,0
2-Oct-1981, M,0.04,0,0
3-Oct-1981, M,0.02,0,0
4-Oct-1981, M,0.05,0,0
5-Oct-1981, M,0,0,0
6-Oct-1981, M,0.13,0,0
7-Oct-1981, M,0.13,0,0
8-Oct-1981, M,0.02,0,0
9-Oct-1981, M,0,0,0
10-Oct-1981, M,0,0,0
11-Oct-1981, M,0,0,0
12-Oct-1981, M,0,0,0
13-Oct-1981, M,0,0,0
14-Oct-1981, M,0,0,0
15-Oct-1981, M,0,0,0
16-Oct-1981, M,0.02,0,0
17-Oct-1981, M,0,0,0
18-Oct-1981, M,0.48,0,0
19-Oct-1981, M,0.53,0,0
20-Oct-1981, M,0,0,0
21-Oct-1981, M,0.07,0,0
22-Oct-1981, M,0.01,0,0
23-Oct-1981, M,0.93,0,0
24-Oct-1981, M,0.31,0,0
25-Oct-1981, M,0,0,0
26-Oct-1981, M,0.4,0,0
27-Oct-1981, M,0.77,0,0
28-Oct-1981, M,0.58,0,0
29-Oct-1981, M,0.02,0,0
30-Oct-1981, M,0,0,0
31-Oct-1981, M,0,0,0
1-Nov-1981, M,0,0,0
2-Nov-1981, M,0,0,0
3-Nov-1981, M,0,0,0
4-Nov-1981, M,0,0,0
5-Nov-1981, M,0,0,0
6-Nov-1981, M,0.31,0,0
7-Nov-1981, M,0.03,0,0
8-Nov-1981, M,0.01,0,0
9-Nov-1981, M,0,0,0
10-Nov-1981, M,0,0,0
11-Nov-1981, M,0.08,0,0
12-Nov-1981, M,0.01,0,0
13-Nov-1981, M,0,0,0
14-Nov-1981, M,0,0,0
15-Nov-1981, M,0,0,0
16-Nov-1981, M,0.09,0,0
17-Nov-1981, M,0.16,0,0
18-Nov-1981, M,0.11,0,0
19-Nov-1981, M,0.01,0,0
20-Nov-1981, M,0.38,2.5,3
21-Nov-1981, M,0.34,0,1
22-Nov-1981, M,0.01,0, T
23-Nov-1981, M,0,0,0
24-Nov-1981, M,0,0,0
25-Nov-1981, M, T,0,0
26-Nov-1981, M, T,0,0
27-Nov-1981, M,0.24,2,3
28-Nov-1981, M,0.04,0,3
29-Nov-1981, M,0.01,0,3
30-Nov-1981, M,0,0,3
1-Dec-1981, M,0,0, M
2-Dec-1981, M,0.2,0,4
3-Dec-1981, M,0.26,0, M
4-Dec-1981, M,0,0,2
5-Dec-1981, M,0,0, M
6-Dec-1981, M,0.75,11,13
7-Dec-1981, M,0,0, M
8-Dec-1981, M,0.03,0,11
9-Dec-1981, M,0,0, M
10-Dec-1981, M, T,0,10
11-Dec-1981, M,0.04,0, M
12-Dec-1981, M,0.02,0,9
13-Dec-1981, M,0,0, M
14-Dec-1981, M, T,0,8
15-Dec-1981, M,0.07,0, M
16-Dec-1981, M,0.58,0.7,15
17-Dec-1981, M,0,0, M
18-Dec-1981, M,0.15, M, M
19-Dec-1981, M,0.02,0, M
20-Dec-1981, M,0.01,0, M
21-Dec-1981, M,0,0,17
22-Dec-1981, M,0.05,0,16
23-Dec-1981, M,0.64,5,21
24-Dec-1981, M,0,0,20
25-Dec-1981, M, T,0, M
26-Dec-1981, M,0.01,0, M
27-Dec-1981, M,0.16,2,19
28-Dec-1981, M,0.25,3,22
29-Dec-1981, M,0.29,3.5,25
30-Dec-1981, M,0,0,23
31-Dec-1981, M,0,0,21
1-Jan-1982, M,0.48,5,25
2-Jan-1982, M,0.01,0, M
3-Jan-1982, M,0,0,23
4-Jan-1982, M,0.97,4,23
5-Jan-1982, M,0.2,0, M
6-Jan-1982, M,0.01,0, M
7-Jan-1982, M,0.05,1,24
8-Jan-1982, M,0,0, M
9-Jan-1982, M, T,0, M
10-Jan-1982, M, T,0, M
11-Jan-1982, M,0.01,0,23
12-Jan-1982, M,0,0, M
13-Jan-1982, M,0.02,0, M
14-Jan-1982, M,0.18,4, M
15-Jan-1982, M,0,0, M
16-Jan-1982, M,0.08,2,26
17-Jan-1982, M,0.04,1,24
18-Jan-1982, M,0,0, M
19-Jan-1982, M,0,0, M
20-Jan-1982, M,0,0, M
21-Jan-1982, M,0,0,23
22-Jan-1982, M,0,0, M
23-Jan-1982, M,0.37,5,27
24-Jan-1982, M,0.14,2,29
25-Jan-1982, M,0.03,0,29
26-Jan-1982, M,0,0, M
27-Jan-1982, M,0,0,28
28-Jan-1982, M,0.04,1,29
29-Jan-1982, M,0.01,0, M
30-Jan-1982, M,0.32,3,32
31-Jan-1982, M,0.29,2.5,34
1-Feb-1982, M,0.61,5,35
2-Feb-1982, M,0,0, M
3-Feb-1982, M,1.03,0,30
4-Feb-1982, M,0.05,0, M
5-Feb-1982, M,0.08,1,32
6-Feb-1982, M,0.35,4.5,37
7-Feb-1982, M,0,0, M
8-Feb-1982, M,0.02,0,37
9-Feb-1982, M,0.14,4,40
10-Feb-1982, M, T,0,38
11-Feb-1982, M,0,0,37
12-Feb-1982, M,0.05,0.5,37
13-Feb-1982, M,0,0, M
14-Feb-1982, M, T,0,36
15-Feb-1982, M,0,0, M
16-Feb-1982, M,0,0, M
17-Feb-1982, M,0,0,35
18-Feb-1982, M,0,0, M
19-Feb-1982, M,0.04,0.5, M
20-Feb-1982, M,0.07,1.5,35
21-Feb-1982, M,0,0,34
22-Feb-1982, M,0.16,3,37
23-Feb-1982, M,0.02,0, M
24-Feb-1982, M,0,0,36
25-Feb-1982, M,0,0, M
26-Feb-1982, M,0,0,34
27-Feb-1982, M,0.01,0, M
28-Feb-1982, M,0,0,34
1-Mar-1982, M,0,0,34
2-Mar-1982, M,0.14,2,36
3-Mar-1982, M,0.01,0,34
4-Mar-1982, M,0.06,1,35
5-Mar-1982, M,0.36,2.5,36
6-Mar-1982, M,0,0,35
7-Mar-1982, M,0.72,6,41
8-Mar-1982, M,0.16,2,42
9-Mar-1982, M,0.06,0,42
10-Mar-1982, M,0,0,41
11-Mar-1982, M,0.11,0,39
12-Mar-1982, M,0.06,0,37
13-Mar-1982, M,0.19,0,35
14-Mar-1982, M,0.01,0, M
